author,content,country,date_time,id,language,latitude,longitude,number_of_likes,number_of_shares
Twitter,@Common_Isaac https://t.co/CP5yiEAmDy,,17/12/2016 01:51,8.09939e+17,und,,,149,46
Twitter,"@aosmani24 It's the little things in life, like digital Twitter balloons. https://t.co/TVEUI35oSp",,17/12/2016 01:50,8.09939e+17,en,,,152,58
Twitter,@LaraKealiiBeck When it's been 5 minutes and nobody's liked your Tweet... https://t.co/oWMWND8TPu,,17/12/2016 01:49,8.09939e+17,en,,,144,68
Twitter,"@MekanSSJ As the ancient proverb goes:

A phone does not Tweet if a phone does not charge.

...Or something like that. 🤔",,17/12/2016 01:37,8.09936e+17,en,,,59,31
Twitter,@juscallmejames Really helps in these kinds of situations... https://t.co/lesxsk46nu,,17/12/2016 01:36,8.09935e+17,en,,,53,34
Twitter,@Jennaevann Yeah she did. https://t.co/oYWLBHEBRv,,17/12/2016 01:31,8.09934e+17,en,,,59,32
Twitter,@hankgreen Now can we get a minute of you trying to Nae Nae?,,17/12/2016 01:29,8.09933e+17,en,,,253,46
Twitter,All the best from on the field and on your timeline about last night’s #TNF matchup! https://t.co/VymqXslcpU,,17/12/2016 00:28,8.09918e+17,en,,,1048,222
Twitter,"That's a wrap for #TNF 

We're back next week as NFC East rivals @Eagles and @Giants battle LIVE on Twitter. 

https://t.co/WdzHD9qrrO",,16/12/2016 04:44,8.0962e+17,en,,,541,157
Twitter,"Halftime ends - action begins. 

Stream the 2nd half of #TNF LIVE on Twitter.  

https://t.co/WdzHD9qrrO",,16/12/2016 03:21,8.09599e+17,en,,,426,147
Twitter,"#TNF is LIVE!

Don't miss a snap of #LAvsSEA, streaming LIVE on Twitter.

https://t.co/WdzHD9qrrO",,16/12/2016 01:27,8.09571e+17,en,,,461,164
Twitter,"#TNF is back, streaming @RamsNFL vs @Seahawks LIVE on Twitter!

Go to Moments or https://t.co/WdzHD9qrrO to watch. https://t.co/ver6KMmtSi",,16/12/2016 01:00,8.09564e+17,en,,,484,138
Twitter,"Get your game face on. 
#TNF pregame coverage is LIVE. Tap below to tune-in. ⬇️ 

https://t.co/WdzHD9qrrO",,16/12/2016 00:32,8.09557e+17,en,,,387,123
Twitter,@Fascinatingpics You got our bad side. 😉,,16/12/2016 00:23,8.09555e+17,en,,,65,23
Twitter,@corvoor https://t.co/rwuHiReluE,,16/12/2016 00:23,8.09554e+17,und,,,73,27
Twitter,"@PTXofficial Did somebody say, TWITTER PARTY?!?! https://t.co/A11K5gNXJp",,16/12/2016 00:22,8.09554e+17,en,,,269,45
Twitter,"@Kidrauhl_Benz Once a birthday twin, always a birthday twin. 🙌",,16/12/2016 00:19,8.09554e+17,en,,,21,14
Twitter,"The battle for the playoffs continues. 

Will the @RamsNFL stand in the @Seahawks way?",,15/12/2016 23:34,8.09542e+17,en,,,290,71
Twitter,"We've been waiting all week for #TNF. #LAvsSEA is streaming LIVE at 8pm ET!

Go to Moments or https://t.co/WdzHD9qrrO to watch.",,15/12/2016 17:01,8.09443e+17,en,,,602,215
Twitter,"@emartineeez It’s okay, we don’t mind. 😉",,15/12/2016 02:14,8.0922e+17,en,,,39,12
Twitter,@KameronBennett https://t.co/W8DzR3AEYR,,15/12/2016 02:14,8.0922e+17,und,,,96,33
Twitter,@smteachernwtc @SMExaminer https://t.co/FVWHhLQemY,,14/12/2016 22:18,8.09161e+17,und,,,36,18
Twitter,@KrishnaDe Thanks for noticing! See ya around! 😎 #GoLive,,14/12/2016 22:01,8.09156e+17,en,,,32,13
Twitter,@Pastor_Omar_ @periscopeco https://t.co/WqXYkQTBFo,,14/12/2016 22:00,8.09156e+17,und,,,29,13
Twitter,"Stick to your diet. 

Dig in with food #Stickers https://t.co/z5eerA4GFV",,14/12/2016 17:03,8.09081e+17,en,,,925,285
Twitter,@cathyisglobal No time limit 🙌,,14/12/2016 16:40,8.09076e+17,en,,,22,12
Twitter,@ProductHunt @periscopeco 😎,,14/12/2016 16:14,8.09069e+17,und,,,33,15
Twitter,@ashahmoradian It will continue to roll out over the coming days. You should be good to go soon!,,14/12/2016 15:37,8.0906e+17,en,,,18,11
Twitter,"@markshaw @samsheffer Hey Mark, we got you!

@JimConnolly We've started rolling it out globally 🙌",,14/12/2016 15:34,8.09059e+17,en,,,17,11
Twitter,"@JohnPCordray The comments will still show up in your live video directly, just like they would if using Periscope.",,14/12/2016 15:29,8.09058e+17,en,,,16,11
Twitter,@markshaw @samsheffer Boom! Check your app 👊,,14/12/2016 15:26,8.09057e+17,en,,,19,11
Twitter,@LatinPoint Looks like the test was a success! 👏,,14/12/2016 15:23,8.09056e+17,en,,,19,11
Twitter,"@TornikeLaghidze @periscopeco Yep! We're still rolling this new feature out, so you'll be able to #GoLive straight from Twitter! 😎",,14/12/2016 14:35,8.09044e+17,en,,,174,39
Twitter,We're making it easier for you to share what's happening in your world. Now you can #GoLive on Twitter!… https://t.co/H4FLIRVSau,,14/12/2016 14:02,8.09036e+17,en,,,10714,5031
Twitter,"Don’t miss a minute of the action! #LAvsSEA streams LIVE on Twitter this Thursday!

Go to Moments or https://t.co/WdzHD9qrrO to watch.",,14/12/2016 02:03,8.08855e+17,en,,,435,120
Twitter,@christinakucc https://t.co/bmmPhiGnnU,,14/12/2016 01:28,8.08846e+17,und,,,34,17
Twitter,@christinakucc https://t.co/7u3JGhAXe4,,14/12/2016 01:27,8.08846e+17,und,,,25,14
Twitter,@christinakucc https://t.co/eDLcb6Jp6K,,14/12/2016 01:26,8.08846e+17,und,,,24,14
Twitter,@christinakucc https://t.co/gyQYiztDDO,,14/12/2016 01:25,8.08845e+17,und,,,21,14
Twitter,@christinakucc https://t.co/FbbCZoIS6A,,14/12/2016 01:24,8.08845e+17,und,,,27,17
Twitter,@christinakucc https://t.co/t61Dac4KnN,,14/12/2016 01:24,8.08845e+17,und,,,26,15
Twitter,"@Manni_NFA It's your birthday, you can do what you want. 🎈",,14/12/2016 01:17,8.08843e+17,en,,,23,16
Twitter,"#ThisHappened

https://t.co/A3JvjQX529 https://t.co/0SUG5EcxPE",,14/12/2016 00:53,8.08837e+17,und,,,953,278
Twitter,"@erickramce No, thank YOU. Now let's celebrate! https://t.co/6vFTeZxLAM",,13/12/2016 02:24,8.08498e+17,en,,,39,21
Twitter,@aikamariee Awwww. https://t.co/tfCJWaHwcv,,13/12/2016 00:31,8.08469e+17,und,,,36,24
Twitter,"@latelateshow One might even say, “It’s lit.”",,13/12/2016 00:29,8.08469e+17,en,,,52,23
Twitter,"#TNF is streaming LIVE this Thursday for #LAvsSEA!

Tweet who you're rooting for by using #MobSquad or #WeAre12
https://t.co/DtofjybbbO",,12/12/2016 22:18,8.08436e+17,en,,,412,126
Twitter,"Rebellions are built on hope.

The @starwars #RogueOne cast Q&amp;A replays are streaming tomorrow and Wednesday, right… https://t.co/Mn4eBILspf",,10/12/2016 20:37,8.07686e+17,en,,,1401,357
Twitter,"Relive 2016 through the eyes of the world as people shared their favorite memories with #ThisHappened
https://t.co/hLx6ukAPST",,10/12/2016 17:07,8.07633e+17,en,,,736,241
Twitter,We won't forget these 2016 Moments any time soon. #ThisHappened https://t.co/k3iK070XWA,,10/12/2016 00:30,8.07382e+17,en,,,566,161
Twitter,"Last night tho 🏈 👀

Take a look at the greatest plays and best Tweets from #OAKvsKC. https://t.co/X4jYv394Tq",,09/12/2016 23:22,8.07365e+17,en,,,728,170
Twitter,"@jamesnix40 Well done, James. Well done.👏 https://t.co/q4aOo2Lg5f",,09/12/2016 22:34,8.07353e+17,en,,,109,31
Twitter,How can we help make this happen? @chancetherapper @JKCorden https://t.co/8BvCLWq3vG,,09/12/2016 21:29,8.07336e+17,en,,,558,114
Twitter,"@jamesnix40 Find the limit of this equation and we'll Retweet.

lim x→0 : (ln(1-x) – sin(x)) / (1-cos²(x))",,09/12/2016 20:56,8.07328e+17,en,,,146,53
Twitter,"That's a wrap for #TNF

Tune in next week for @RamsNFL vs @Seahawks streaming LIVE on Twitter.
https://t.co/WdzHD9qrrO",,09/12/2016 04:46,8.07084e+17,en,,,462,144
Twitter,"One half of football to go in KC. 🏈

Stream the 2nd half of #TNF LIVE, right here on Twitter!
https://t.co/WdzHD9qrrO",,09/12/2016 03:18,8.07062e+17,en,,,380,106
Twitter,"#TNF kicks off now. 🙌 

Tune in for #OAKvsKC streaming LIVE on Twitter!
https://t.co/WdzHD9qrrO",,09/12/2016 01:27,8.07034e+17,en,,,375,132
Twitter,"“The moment of twilight is simply beautiful.” 
John Glenn #RIP

https://t.co/A3AvuSRTbF https://t.co/VHaTcZVKcP",,09/12/2016 00:12,8.07015e+17,en,,,1705,713
Twitter,@noneshall_pass *Gasp* https://t.co/ppQECcHShQ,,08/12/2016 23:50,8.07009e+17,en,,,36,18
Twitter,@elikisnowkitten https://t.co/FDgOz55APm,,08/12/2016 23:49,8.07009e+17,und,,,30,14
Twitter,@JohnLegere Can't stop. Won't stop. https://t.co/0kIzpae5ko,,08/12/2016 23:47,8.07009e+17,en,,,44,17
Twitter,@RogersBase https://t.co/h0y5hO8OpH,,08/12/2016 23:45,8.07008e+17,und,,,151,25
Twitter,@rayofhopect https://t.co/eBRyOhsdKd,,08/12/2016 23:41,8.07007e+17,und,,,25,13
Twitter,"#TNF is back, streaming @RAIDERS vs @Chiefs LIVE on Twitter!

Go to Moments or https://t.co/WdzHD9qrrO to watch. https://t.co/Vx3fhGg2ZW",,08/12/2016 23:34,8.07006e+17,en,,,510,192
Twitter,@felicia014 https://t.co/l9o6XEdWEv,,08/12/2016 23:20,8.07002e+17,und,,,25,10
Twitter,"With the AFC West title on the line, who’s tonight’s #TNF winner?",,08/12/2016 22:08,8.06984e+17,en,,,227,65
Twitter,"Tonight’s the night. #TNF

Tap through at game time to catch #OAKvsKC streaming LIVE on Twitter. ⤵️

https://t.co/WdzHD9qrrO",,08/12/2016 17:30,8.06914e+17,en,,,589,180
Twitter,@sara_badara Did someone say cute animals? https://t.co/dOHO8keL5x,,08/12/2016 02:40,8.0669e+17,en,,,87,32
Twitter,"The @TIME Person of the Year 2016 is @realDonaldTrump. #ThisHappened

https://t.co/xE3zc5XAOe https://t.co/RDk78WY9z3",,07/12/2016 22:22,8.06625e+17,en,,,1096,373
Twitter,"From📱 to 📺

We’ve been named @AppStore’s Apple TV App of the Year for 2016! 🎉
https://t.co/krf9thhhxI",,07/12/2016 21:48,8.06617e+17,en,,,686,241
Twitter,Need a break? Mute can help. #TwitterTips https://t.co/uL33y2Jata,,07/12/2016 17:04,8.06545e+17,en,,,450,143
Twitter,"We loved 😍
We laughed 😂
We cried 😭

#ThisHappened https://t.co/ftmscI3K2B",,06/12/2016 23:09,8.06274e+17,en,,,2197,1095
Twitter,@NadinVonS https://t.co/sp4nOzivhz,,06/12/2016 23:01,8.06272e+17,und,,,53,20
Twitter,@miss_lady_diva 💜💜💜,,06/12/2016 22:59,8.06272e+17,und,,,30,14
Twitter,"@ElizabethBanks 💁

https://t.co/gy9r0VMAw5",,06/12/2016 22:54,8.06271e+17,und,,,33,15
Twitter,@klara_wykoff All time low? More like all time high. 🙌,,06/12/2016 22:52,8.0627e+17,en,,,19,12
Twitter,From the classroom to 2016's top trending challenge. #ThisHappened https://t.co/yUdQiFnOcW,,06/12/2016 22:19,8.06262e+17,en,,,408,111
Twitter,"@TheEllenShow Just keep swimming. Just keep juggling. Just keep Tweeting. ❤️ #ThisHappened
https://t.co/kHJXgoMYQv",,06/12/2016 21:30,8.0625e+17,en,,,245,46
Twitter,@thatpeterfox https://t.co/FtYFH3Aa7e,,06/12/2016 20:22,8.06232e+17,und,,,24,13
Twitter,@stefi_mohottige https://t.co/jnmCmidUhT,,06/12/2016 20:20,8.06232e+17,und,,,28,12
Twitter,@buggaie0512 https://t.co/DhLjjb9Kb8,,06/12/2016 20:20,8.06232e+17,und,,,24,10
Twitter,@scorpiusphan ~ Twitter replied to your Tweet.,,06/12/2016 20:19,8.06232e+17,en,,,19,10
Twitter,"""Don't count the days, make the days count."" - Muhammad Ali

#RIPAli #ThisHappened https://t.co/wGknb0rrfm",,06/12/2016 19:51,8.06225e+17,en,,,900,321
Twitter,@deliakrueger https://t.co/64PrNCU3EL,,06/12/2016 19:40,8.06222e+17,und,,,15,10
Twitter,@Stratford_Zayn @zaynmalik https://t.co/e798xsnuyo,,06/12/2016 19:39,8.06222e+17,und,,,37,15
Twitter,@natalieevamarie https://t.co/745cxC826o,,06/12/2016 19:38,8.06221e+17,und,,,54,23
Twitter,@chancetherapper https://t.co/UGl3N2kFxm,,06/12/2016 19:16,8.06216e+17,und,,,628,113
Twitter,@JojoTheFangirl https://t.co/spS3H680Pz,,06/12/2016 19:01,8.06212e+17,und,,,21,9
Twitter,When we learned chivalry is dead on #GOT. #ThisHappened https://t.co/lHqMilTY3J,,06/12/2016 18:35,8.06205e+17,en,,,825,248
Twitter,@joshmcconnell https://t.co/MwBmyGg1Db,,06/12/2016 18:13,8.062e+17,und,,,19,11
Twitter,@__7411 https://t.co/ju2tGEu6ie,,06/12/2016 18:12,8.062e+17,und,,,13,10
Twitter,@Lordofgotham https://t.co/b2fVAygAZ2,,06/12/2016 18:11,8.062e+17,und,,,14,10
Twitter,@Assistant_Ozil https://t.co/zsW7WZbmuS,,06/12/2016 18:11,8.06199e+17,und,,,17,8
Twitter,@DierStraits_ Boop.,,06/12/2016 18:10,8.06199e+17,en,,,11,10
Twitter,"After his passing, the world shed purple tears for a legend. #RIP #ThisHappened https://t.co/f7VOj1hd5w",,06/12/2016 18:04,8.06198e+17,en,,,530,161
Twitter,"And the most Retweeted Tweets of 2016 are from... 🏆 #ThisHappened

1. @Rubiu5
2. @Harry_Styles
3. @HillaryClinton https://t.co/9eTEfYQ8tb",,06/12/2016 17:33,8.0619e+17,en,,,5984,4895
Twitter,"Share your moment of 2016 using #ThisHappened
https://t.co/5J2S0peqBG",,06/12/2016 17:09,8.06184e+17,en,,,861,428
Twitter,@Sonikku_a *achievement unlocked*,,06/12/2016 16:54,8.0618e+17,en,,,10,8
Twitter,@Ancelottied @theweeknd https://t.co/poTIBZEqRa,,06/12/2016 16:10,8.06169e+17,und,,,28,10
Twitter,The fairytale of 2016? #ThisHappened https://t.co/B7wpE9qoiD,,06/12/2016 16:04,8.06167e+17,en,,,647,318
Twitter,@__sally__ https://t.co/gD4Ynarsxi,,06/12/2016 15:08,8.06153e+17,und,,,23,10
Twitter,"The stars aligned, @LeoDiCaprio came home victorious and @JoeBiden snagged some Girl Scout Cookies at the #Oscars.… https://t.co/f9hvR58TA2",,06/12/2016 15:00,8.06151e+17,en,,,360,94
Twitter,@CandiceMaberly https://t.co/3AMQY8msri,,06/12/2016 14:36,8.06145e+17,und,,,12,6
Twitter,@jtunga7 https://t.co/scV21uyFDH,,06/12/2016 14:08,8.06138e+17,und,,,17,8
Twitter,"When life gives @Rubiu5 lemons, he makes the most Retweeted Tweet of the year. #ThisHappened https://t.co/HtaTy1W5Tg",,06/12/2016 14:00,8.06136e+17,en,,,21066,9450
Twitter,"Today we're reflecting on 2016.

Join us by sharing a Tweet that mattered to you, like this one. #ThisHappened👇

https://t.co/kXAcKlCw2P",,06/12/2016 13:19,8.06126e+17,en,,,466,92
Twitter,"@sheilasturgeon What a year, congrats!!! https://t.co/cWme7gv5tD",,06/12/2016 12:43,8.06117e+17,en,,,13,7
Twitter,"Different teams, same dreams at #Rio2016. 
#ThisHappened https://t.co/Bhufa5FZgP",,06/12/2016 12:39,8.06116e+17,en,,,495,131
Twitter,@CoolChopy 🚗💨 https://t.co/5MRpYAVg3G,,06/12/2016 12:12,8.06109e+17,und,,,12,5
Twitter,"Some things just stuck this year. 
#ThisHappened https://t.co/X0oUebyem2",,06/12/2016 12:04,8.06107e+17,en,,,775,220
Twitter,@KrysRinaman https://t.co/xAoiHgnpEf,,06/12/2016 10:36,8.06085e+17,und,,,14,7
Twitter,"Now there's a starman waiting in the sky. #RIP 
#ThisHappened https://t.co/r0cF8aMroS",,06/12/2016 10:31,8.06084e+17,en,,,573,170
Twitter,@simplebittu https://t.co/ezJzwJGAq4,,06/12/2016 09:29,8.06068e+17,und,,,19,8
Twitter,"We are the champions. 🇵🇹
Somos Campeões! 
#ThisHappened https://t.co/vGAcop3AhM",,06/12/2016 09:02,8.06061e+17,pt,,,700,412
Twitter,@pavan2318 Welcome to the team https://t.co/ThA6cc42hl,,06/12/2016 08:13,8.06049e+17,en,,,17,10
Twitter,@KritiSathi https://t.co/6D0O1Nieri,,06/12/2016 07:14,8.06034e+17,und,,,28,9
Twitter,We're still not sure *what* happened... but #ThisHappened. #PPAP https://t.co/iFCotigUH4,,06/12/2016 07:01,8.06031e+17,en,,,1266,731
Twitter,"Ready. Set. #PokemonGo. 
#ThisHappened https://t.co/rhPcAjVk3V",,06/12/2016 06:02,8.06016e+17,en,,,478,169
Twitter,"Looking back on 2016.

Share the moments that mattered to you using #ThisHappened",,06/12/2016 05:06,8.06002e+17,en,,,426,145
Twitter,"What a year.

Check out the top 10 global conversations of 2016. #ThisHappened

https://t.co/LQJNkKE8of",,06/12/2016 05:00,8.06e+17,en,,,1135,681
Twitter,"2016.
#ThisHappened https://t.co/dyBWDvQjtj",,06/12/2016 04:56,8.05999e+17,und,,,38139,20602
Twitter,"#TNF is back this Thursday with #OAKvsKC LIVE on Twitter!

Who's going to win, #RaiderNation or #ChiefsKingdom?
https://t.co/UObnRuqQ0Q",,05/12/2016 23:25,8.05916e+17,en,,,334,128
Twitter,"Highlights from #DALvsMIN, the best Tweets, and a whole lot of #TNF.

Catch the recap from last night’s game now. 👇 https://t.co/sQerKyLeoz",,03/12/2016 01:11,8.04856e+17,en,,,1046,228
Twitter,"Your glimpse into the Rebellion is here.

The @starwars #RogueOne cast Q&amp;A is now LIVE. 👇
https://t.co/yJ4uolJJJD",,02/12/2016 18:08,8.04749e+17,en,,,518,287
Twitter,"The rebel alliance needs you.

1 hour until the #RogueOne live stream.

https://t.co/yJ4uolJJJD",,02/12/2016 17:00,8.04732e+17,en,,,1070,458
Twitter,@johnnyp_quest Our home is your home.,,02/12/2016 04:40,8.04546e+17,en,,,47,23
Twitter,@ChrisBower10  @saraheseger Ayyy welcome Bae.,,02/12/2016 04:39,8.04545e+17,en,,,32,12
Twitter,@soulseeker4love It’s good to have you back. 🤗,,02/12/2016 04:38,8.04545e+17,en,,,27,11
Twitter,@dinastiadabi Anything for the birthday girl. 🎈🎈🎈,,02/12/2016 04:37,8.04545e+17,en,,,26,10
Twitter,"It's been real #TNF. 
 
Tune in next week to watch the @RAIDERS take on the @Chiefs streaming LIVE on Twitter.
https://t.co/WdzHD9qrrO",,02/12/2016 04:35,8.04544e+17,en,,,525,173
Twitter,@SheaSerrano Game respect game.,,02/12/2016 03:42,8.04531e+17,en,,,869,121
Twitter,"2nd half of #TNF is going down. 🏈

Stream it LIVE right here. 👇
https://t.co/WdzHD9qrrO",,02/12/2016 03:04,8.04521e+17,en,,,375,115
Twitter,"#TNF is LIVE! 🙌

Tune in now for #DALvsMIN streaming LIVE on Twitter.
https://t.co/WdzHD9qrrO",,02/12/2016 02:09,8.04508e+17,en,,,443,173
Twitter,"Pregame coverage for #TNF is starting now.

Tune in and catch the action, before the action. ⬇️
https://t.co/WdzHD9qrrO",,02/12/2016 00:35,8.04484e+17,en,,,344,111
Twitter,"#TNF streaming LIVE on Twitter is back tonight for @dallascowboys vs @Vikings.

Go to Moments or… https://t.co/UyGYBDlDhG",,01/12/2016 23:41,8.0447e+17,en,,,404,120
Twitter,Stay on target! The LIVE #RogueOne Q&amp;A is almost here. https://t.co/lC2gqRMmJh,,01/12/2016 22:01,8.04445e+17,en,,,1132,417
Twitter,"So @starwars, we heard there will be a tour of a secret location during the #RogueOne LIVE stream on Friday. Is thi… https://t.co/n3q3ZPIvox",,01/12/2016 21:00,8.0443e+17,en,,,975,272
Twitter,Who takes home the win tonight on #TNF?,,01/12/2016 20:05,8.04416e+17,en,,,305,99
Twitter,"#TNF returns tonight!

Tune in to catch #DALvsMIN streaming LIVE on Twitter. 👇

https://t.co/eCsgy1y604",,01/12/2016 17:06,8.04371e+17,en,,,566,196
Twitter,"@jakeboxer @jessicard We’ve got to hear this, please tell. 😍",,01/12/2016 04:21,8.04179e+17,en,,,56,16
Twitter,"@ShaneoMacsince1 It's pretty meta of us, isn't it?",,01/12/2016 04:20,8.04178e+17,en,,,28,13
Twitter,"Join the rebellion with the cast of @starwars #RogueOne for an exclusive Q&amp;A! It all starts Friday, LIVE on Twitter.
https://t.co/pAURz6P6X0",,30/11/2016 20:38,8.04062e+17,en,,,566,193
Twitter,"With Moments, you can bring together favorite Tweets to tell richer stories - rolling out on mobile starting today.
https://t.co/SMqIZ1Zngo",,30/11/2016 16:12,8.03995e+17,en,,,1523,719
Twitter,@kbilaymercan Love is in the Twitterverse. 😍,,30/11/2016 01:36,8.03775e+17,en,,,48,16
Twitter,"@Tsavo @starwars The Force is strong with you, Cory.",,30/11/2016 00:41,8.03761e+17,en,,,26,12
Twitter,@allstarcharts We couldn't have said it better ourselves.,,30/11/2016 00:29,8.03758e+17,en,,,22,11
Twitter,@hamilIian @starwars This is a rebellion isn't it? #RogueOne,,30/11/2016 00:28,8.03758e+17,en,,,17,9
Twitter,"We'll see everyone Friday! #RogueOne

The Force is with us @people and @starwars.
https://t.co/yJ4uolJJJD",,29/11/2016 21:35,8.03714e+17,en,,,459,152
Twitter,@RobLowe This is *literally* the best thing we've heard all day.,,29/11/2016 21:07,8.03707e+17,en,,,91,25
Twitter,"We’re in, @starwars.

Are you with us, @people? #RogueOne https://t.co/VPTy67HhOg",,29/11/2016 18:18,8.03664e+17,en,,,706,177
Twitter,"It's coming.

A Q&amp;A with the cast of @starwars #RogueOne streaming LIVE on Twitter this Friday at 1pm ET. https://t.co/Cp1O7zyemu",,29/11/2016 14:15,8.03603e+17,en,,,1417,732
Twitter,"Fueled by the power of positivity. #GivingTuesday
https://t.co/FgIt4FnT74",,29/11/2016 02:34,8.03427e+17,en,,,988,469
Twitter,"#TNF is streaming LIVE on Twitter this Thursday! Who you got?

Tweet your predictions with #DallasCowboys or #Skol
https://t.co/eYWariRodT",,29/11/2016 01:38,8.03413e+17,en,,,396,124
Twitter,"@NaomiKyle Naomi, will you accept this 🌹?",,29/11/2016 00:02,8.03389e+17,en,,,223,35
